state,jurisdiction_type,county_name,municipality,precinct_id,name,address
WV,county,CABELL,BARBOURSVILLE,44,# 44 BARBOURSVILLE ELEM SCHOOL (GYM),"718 CENTRAL AVENUE, BARBOURSVILLE, WV 25504"
WV,county,CABELL,BARBOURSVILLE,45,# 45 BARBOURSVILLE ELEM SCHOOL (GYM),"718 CENTRAL AVENUE, BARBOURSVILLE, WV 25504"
WV,county,CABELL,BARBOURSVILLE,46,# 46 BARBOURSVILLE MIDDLE SCHOOL (CAFETERIA),"1400 CENTRAL AVENUE, BARBOURSVILLE, WV 25504"
WV,county,CABELL,BARBOURSVILLE,47,# 47 DAVIS CREEK SCHOOL (GYM),"6330 DAVIS CREEK ROAD, BARBOURSVILLE, WV 25504"
WV,county,CABELL,BARBOURSVILLE,48,# 48 DAVIS CREEK SCHOOL (GYM),"6330 DAVIS CREEK ROAD, BARBOURSVILLE, WV 25504"
WV,county,CABELL,BARBOURSVILLE,49,# 49 MARTHA SCHOOL  (GYM),"3065 MARTHA ROAD, BARBOURSVILLE, WV 25504"
WV,county,CABELL,BARBOURSVILLE,51,# 51  MARTHA SCHOOL (GYM),"3065 MARTHA ROAD, BARBOURSVILLE, WV 25504"
WV,county,CABELL,ONA,52,# 52 NICHOLS SCHOOL (GYM),"3505 ERWIN ROAD, ONA, WV 25545"
WV,county,CABELL,ONA,53,# 53 NICHOLS SCHOOL (RM 9-ART RM),"3505 ERWIN ROAD, ONA, WV 25545"
WV,county,CABELL,HUNTINGTON,54,# 54 YMCA KENNEDY CENTER,"5800 OHIO RIVER ROAD, HUNTINGTON, WV 25702"
WV,county,CABELL,LESAGE,55,# 55 COX LANDING SCHOOL (RM 218),"6358 COX'S LANDING LANE, LESAGE, WV 25537"
WV,county,CABELL,LESAGE,56,#56 Greenbottom Missionary Baptist Church,"8110 OHIO RIVER RD, LESAGE, WV 25537"
WV,county,CABELL,MILTON ,57,# 57 PLEASANT VIEW FELLOWSHIP HALL,"BARKER RIDGE ROAD, MILTON , WV 25541"
WV,county,CABELL,ONA,58,# 58 CABELL MIDLAND HS (MAIN GYM),"2300 RT 60, ONA, WV 25545"
WV,county,CABELL,MILTON,61,# 61 MILTON MIDDLE SCHOOL,"1 PANTHER TRAIL, MILTON, WV 25541"
WV,county,CABELL,CULLODEN,62,# 62 CULLODEN ELEM SCHOOL,"2100 US HIGHWAY 60, CULLODEN, WV 25510"
WV,county,CABELL,MILTON,63,# 63 MILTON BAPTIST CHURCH,"1123 CHURCH ST, MILTON, WV 25541"
WV,county,CABELL,MILTON,64,# 64  MILTON BAPTIST CHURCH ,"1123 CHURCH ST, MILTON, WV 25541"
WV,county,CABELL,MILTON,65,# 65 MILTON MIDDLE SCHOOL,"1 PANTHER TRL, MILTON, WV 25541"
WV,county,CABELL,CULLODEN,66,# 66 CULLODEN ELEM SCHOOL,"2100 US HIGHWAY 60, CULLODEN, WV 25510"
WV,county,CABELL,BARBOURSVILLE,41-A,# 41-A CABELL CO 4-H CAMP,"6040 BOOTEN CREEK RD, BARBOURSVILLE, WV 25504"
WV,county,CABELL,BARBOURSVILLE,41-B,# 41-B CABELL CO 4-H CAMP,"6040 BOOTEN CREEK RD, BARBOURSVILLE, WV 25504"
WV,county,CABELL,SALT ROCK,50A,# 50-A  SALT ROCK SCHOOL (GYM),"5570 MADISON CREEK ROAD, SALT ROCK, WV 25510"
WV,county,CABELL,SALT ROCK,50B,# 50-B  SALT ROCK SCHOOL (GYM),"5570 MADISON CREEK ROAD, SALT ROCK, WV 25510"
WV,county,CABELL,ONA,59A,# 59-A  CABELL MIDLAND HS (MAIN GYM),"2300 ROUTE 60, ONA, WV 25545"
WV,county,CABELL,ONA,59B,# 59-B CABELL MIDLAND HS (MAIN GYM),"2300 ROUTE 60, ONA, WV 25545"
WV,county,CABELL,ONA,60A,# 60-A CABELL MIDLAND HS (AUX GYM),"2300 RT 60, ONA, WV 25545"
WV,county,CABELL,ONA,60B,# 60-B CABELL MIDLAND HS (AUX GYM),"2300 RT 60, ONA, WV 25545"
WV,county,CABELL,HUNTINGTON,7A,# 07-A SOUTHSIDE ELEM SCHOOL,"930 2ND ST, HUNTINGTON, WV 25701"
WV,county,CABELL,HUNTINGTON,7B,# 07-B SOUTHSIDE ELEM SCHOOL,"930 2ND ST, HUNTINGTON, WV 25701"
WV,county,CALHOUN,BIG BEND,1,BROOKSVILLE BAPTIST CHURCH,"6303 W LITTLE KANAWHA HWY, BIG BEND, WV 26136"
WV,county,CALHOUN,GRANTSVILLE,4,COURTHOUSE,"363 MAIN STREET, GRANTSVILLE, WV 26147"
WV,county,CALHOUN,GRANTSVILLE,5,PLEASANT HILL SCHOOL,"3254 N. CALHOUN HWY, GRANTSVILLE, WV 26147"
WV,county,CALHOUN,GRNTSVILLE,6,SENIOR CITIZENS BUILDING,"105 MARKET STREET, GRNTSVILLE, WV 26147"
WV,county,CALHOUN,GRANTSVILLE,7,GRANTSVILLE VFD,"341 S. CALHOUN HWY, GRANTSVILLE, WV 26147"
WV,county,CALHOUN,GRANTSVILLE,8,PLEASANT HILL SCHOOL,"3254 N. CALHOUN HWY, GRANTSVILLE, WV 26147"
WV,county,CALHOUN,ARNOLDSBURG,10,ARNOLDSBURG SCHOOL,"90 SPRING RUN RD, ARNOLDSBURG, WV 25234"
WV,county,CALHOUN,MOUNT ZION,11,CALHOUN MIDDLE HIGH SCHOOL,"50 UNDERWOOD CIRCLE, MOUNT ZION, WV 26151"
WV,county,CALHOUN,CHLOE,15,UPPER WEST FORK PARK (MINNORA),"88 RED ROOF LN, CHLOE, WV 25235"
WV,county,CALHOUN,CHLOE,19,UPPER WEST FORK PARK (ORMA),"88 RED ROOF LN, CHLOE, WV 25235"
WV,county,CLAY,HARRISON,1,NORMAN JOHNSON GARAGE,"5086 WIDEN RIDGE ROAD, HARRISON, WV 25063"
WV,county,CLAY,STRANGE CREEK,4,WALNUT GROVE CHURCH FELLOWSHIP HALL,"2028 WILSON RIDGE RD, STRANGE CREEK, WV 25063"
WV,county,CLAY,CLAY,12,CLAY ELEMENTARY GYM,"144 HIGH STREET, CLAY, WV 25043"
WV,county,CLAY,WALLBACK,15,VALLEY FORK SCHOOL,"4208 WALLBACK ROAD, WALLBACK, WV 25285"
WV,county,CLAY,CLAY,17,CLAY MIDDLE SCHOOL,"72 MUSTANG DRIVE, CLAY, WV 25043"
WV,county,CLAY,IVYDALE,24,BIG OTTER VOL FIRE DEPT,"5462 BIG OTTER HIGHWAY, IVYDALE, WV 25113"
WV,county,CLAY,IVYDALE,25,LIGHTHOUSE BAPTIST YOUTH CENTER,"151 SCHOOL STREET, IVYDALE, WV 25113"
WV,county,CLAY,LIZEMORES,29,LIZEMORE GYM,"72 LIZEMORE LIONS ROAD, LIZEMORES, WV 25125"
WV,county,CLAY,CLAY,33,HIGH SCHOOL VO-AG BUILDING,"1 PANTHER DRIVE, CLAY, WV 25043"
WV,county,CLAY,BOMONT,36,H.E. WHITE SCHOOL,"501 BOMONT ROAD, BOMONT, WV 25030"
WV,county,CLAY,PROCIOUS,37,HORNER'S FORK FELLOWSHIP HALL,"5815 PROCIOUS MAYSEL RD, PROCIOUS, WV 25164"
WV,county,DODDRIDGE,PENNSBORO,2,GREENWOOD FIRE DEPARTMENT,"391 LONG RUN ROAD, PENNSBORO, WV 26415"
WV,county,DODDRIDGE,NEW MILTON,4,SMITH COMMUNITY BUILDING,"15252 WV RT 18 S, NEW MILTON, WV 26411"
WV,county,DODDRIDGE,SALEM,6,EVERGREEN UNITED METHODIST CHURCH,"2097 BIG FLINT ROAD , SALEM, WV 26456"
WV,county,DODDRIDGE,SALEM,9,BUCKEYE COMMUNITY BLDG.,"208 ROSEMARY LANE, SALEM, WV 26426"
WV,county,DODDRIDGE,SALEM,10,BIG ISAAC U.M. CHURCH,"4038 BIG ISAAC, SALEM, WV 26426"
WV,county,DODDRIDGE,CENTER POINT,13,MCCLELLAN FIRE DEPARTMENT,"24 PIKE FORK, CENTER POINT, WV 26339"
WV,county,DODDRIDGE,SALEM,14,CASCARA U.M. CHURCH,"2424 WV RT. 23 N, SALEM, WV 26426"
WV,county,DODDRIDGE,NEW MILTON,17,BANCS FIRE DEPT.,"4754 MEATHOUSE FORK RD, NEW MILTON, WV 26411"
WV,county,DODDRIDGE,WEST UNION,18,OXFORD GRANGE HALL,"5689 OXFORD ROAD, OXFORD, WEST UNION, WV 26456"
WV,county,DODDRIDGE,WEST UNION,20,DODDRIDGE COUNTY LIONS CLUB BUILDING,"146 COURT ST, WEST UNION, WV 26456"
WV,county,DODDRIDGE,SMITHBURG,22,SMITHBURG UNITED METH. CHURCH,"2881 SMITHTON ROAD, SMITHBURG, WV 26436"
WV,county,DODDRIDGE,WEST UNION,24,WEST UNION GRADE SCHOOL,"1117 WV RT 18 N, WEST UNION, WV 26456"
WV,county,FAYETTE,OAK HILL,1,ROSEDALE ELEMENTARY SCHOOL,"3950 SUMMERLEE RD, OAK HILL, WV 25901"
WV,county,FAYETTE,FAYETTEVILLE,4,GATEWOOD ELEMENTARY SCHOOL,"5094 GATEWOOD RD, FAYETTEVILLE, WV 25840"
WV,county,FAYETTE,SCARBRO,5,SCARBRO HEAD START,"93 HAMBRICK RD, SCARBRO, WV 25917"
WV,county,FAYETTE,OAK HILL,8,O.H. CHURCH OF THE NAZARENE ANNEX,"3249 E. MAIN ST, OAK HILL, WV 25901"
WV,county,FAYETTE,OAK HILL ,9,THE HISTORIC OAK HILL SCHOOL (SALS),"140 SCHOOL ST, OAK HILL , WV 25901"
WV,county,FAYETTE,OAK HILL ,10,ST. PETER AND PAUL CATHOLIC CENTER,"123 ELMORE ST, OAK HILL , WV 25901"
WV,county,FAYETTE,OAK HILL,11,LEWIS FOUNDATION COMM. CTR,"469 CENTRAL AVE, OAK HILL, WV 25901"
WV,county,FAYETTE,OAK HILL ,12,LEWIS FOUNDATION COMM. CTR,"469 CENTRAL AVE, OAK HILL , WV 25901"
WV,county,FAYETTE,OAK HILL ,13,THE HISTORIC OAK HILL SCHOOL (SALS),"140 SCHOOL ST, OAK HILL , WV 25901"
WV,county,FAYETTE,OAK HILL,15,O.H. CHURCH OF THE NAZARENE ANNEX,"3249 E. MAIN ST, OAK HILL, WV 25901"
WV,county,FAYETTE,MOUNT HOPE ,17,PAX CITY HALL,"88 CENTER ST, MOUNT HOPE , WV 25880"
WV,county,FAYETTE,SCARBRO,18,FAIRVIEW UNITED METHODIST CHURCH,"8487 MOSSY-MILBURN RD, SCARBRO, WV 25917"
WV,county,FAYETTE,GLEN JEAN,19,NATIONAL PARK SERVICE,"42 MAIN ST , GLEN JEAN, WV 25846"
WV,county,FAYETTE,MOUNT HOPE,23,MOUNT HOPE FIRE DEPARTMENT,"644 RT 211, MOUNT HOPE, WV"
WV,county,FAYETTE,MOUNT HOPE ,24,MOUNT HOPE ELEMENTARY SCHOOL,"408 LINCOLN ST, MOUNT HOPE , WV 25880"
WV,county,FAYETTE,CANNELTON,26,LOCAL UNION HALL,"CANNELTON HOLLOW RD, CANNELTON, WV 25036"
WV,county,FAYETTE,SMITHERS,28,SMITHERS CITY HALL,"158 MICHIGAN AVE, SMITHERS, WV 25186"
WV,county,FAYETTE,FALLS VIEW,29,FALLS VIEW COMMUNITY CENTER,"5407 MIDLAND TRAIL, FALLS VIEW, WV 25040"
WV,county,FAYETTE,GAULEY BRIDGE,31,GAULEY RIVER FIRE DEPARTMENT,"215 GAULEY RIVER RD, GAULEY BRIDGE, WV 25085"
WV,county,FAYETTE,DIXIE,32,BELL CREEK BAPTIST CHURCH,"1424 DIXIE HWY, DIXIE, WV 25059"
WV,county,FAYETTE,BOOMER,37,BOOMER FIRE DEPARTMENT,"71 BOOMER BRANCH RD, BOOMER, WV 25031"
WV,county,FAYETTE,GAULEY BRIDGE,38,GAULEY BRIDGE ELEMENTARY,"140 WALNUT ST, GAULEY BRIDGE, WV 25085"
WV,county,FAYETTE,KINCAID ,41,PAGE ELEMENTARY SCHOOL,"8292 DEEPWATER MTN RD, KINCAID , WV 25119"
WV,county,FAYETTE,ROBSON,42,CHRISTIAN REVIVAL CENTER,"12490 DEEPWATER MTN RD, ROBSON, WV 25173"
WV,county,FAYETTE,POWELLTON,45,ARMSTRONG CREEK VOLUNTEER FIRE DEPT.,"3319 ARMSTRONG CRK RD, POWELLTON, WV 25161"
WV,county,FAYETTE,KIMBERLY ,46,KIMBERLY ELEMENTARY SCHOOL,"1367 ARMSTRONG CRK RD, KIMBERLY , WV 25118"
WV,county,FAYETTE,MONTGOMERY,47,MONTGOMERY CITY HALL,"THIRD AVE, MONTGOMERY, WV 25136"
WV,county,FAYETTE,FAYETTEVILLE,51,BECKWITH APOSTLIC WORSHIP CENTER,"4033 BECKWITH RD, FAYETTEVILLE, WV 25840"
WV,county,FAYETTE,FAYETTEVILLE,52,MEMORIAL BUILDING,"95 WISEMAN AVE, FAYETTEVILLE, WV 25840"
WV,county,FAYETTE,FAYETTEVILLE ,55,FAYETTEVILLE MIDDLE SCHOOL,"129 HIGH ST, FAYETTEVILLE , WV 25840"
WV,county,FAYETTE,FAYETTEVILLE,56,MEMORIAL BUILDING,"95 WISEMAN AVE, FAYETTEVILLE, WV 25840"
WV,county,FAYETTE,HICO,58,MIDLAND TRAIL HIGH SCHOOL,"26719 MIDLAND TRAIL, HICO, WV 25854"
WV,county,FAYETTE,ANSTED,59,ANSTED MIDDLE SCHOOL,"47 CHURCH ST, ANSTED, WV 25812"
WV,county,FAYETTE,ANSTED,60,ANSTED ELEMENTARY SCHOOL,"27 SCHOOL ST, ANSTED, WV 25812"
WV,county,FAYETTE,LANSING ,65,PENNINGTON BUILDING,"24 PENNINGTON PLACE, LANSING , WV 25862"
WV,county,FAYETTE,HICO ,67,NUTTALL FIRE DEPT. ,"28895 MIDLAND TRAIL, HICO , WV 25854"
WV,county,FAYETTE,MEADOW BRIDGE,68,MEADOW BRIDGE HIGH SCHOOL,"804 MEADOW BRIDGE RD, MEADOW BRIDGE, WV 25976"
WV,county,FAYETTE,DANESE,72,DANESE COMMUNITY CTR,"1493 STANAFORD RD, DANESE, WV 25831"
WV,county,FAYETTE,RAINELLE,74,CORLISS COMMUNITY CTR,"1487 CORLISS  RD, RAINELLE, WV 25962"
WV,county,GILMER,NORMANTOWN,1,NORMANTOWN HISTORICAL COMMUNITY CENTER,"10223 US HWY 33W, NORMANTOWN, WV"
WV,county,GILMER,CEDARVILLE,5,CEDARVILLE VOLUNTEER FIRE DEPARTMENT,"49 LOWER LEVEL RUN, CEDARVILLE, WV 26611"
WV,county,GILMER,NORMANTOWN,6,STEER CREEK CHURCH OF CHRIST,"3466 ROSEDALE RD, NORMANTOWN, WV 25267"
WV,county,GILMER,GLENVILLE,12,KANAWHA DRIVE COMMUNITY BUILDING,"3611 WV HWY 5W, GLENVILLE, WV 26351"
WV,county,GILMER,TANNER,13,TANNER COMMUNITY BUILDING,"209 TANNER SCHOOL ROAD, TANNER, WV 26137"
WV,county,GILMER,GLENVILLE,16,GILMER COUNTY HIGH SCHOOL COMMONS AREA,"300 PINE STREET, GLENVILLE, WV 26351"
WV,county,GILMER,SAND FORK,17,SAND FORK TOWN HALL,"23 VALLEY VIEW ROAD, SAND FORK, WV 26430"
WV,county,GILMER,GLENVILLE,24,GLENVILLE    ELEMENTARY            SCHOOL CAFETERIA,"454 VANHORN DRIVE, GLENVILLE, WV 26351"
WV,county,GILMER,TROY,27,TROY BAPTIST CHURCH,"3025 WV HWY 47 W, TROY, WV 26443"
WV,county,GILMER,COXS MILLS,31,COX'S MILLS COMMUNITY        BUILDING,"7797 WV HWY 47W, COXS MILLS, WV 26342"
WV,county,GRANT,PETERSBURG,1,PETERSBURG SENIOR CENTER,"111 VIRGINIA AVENUE, PETERSBURG, WV 26847"
WV,county,GRANT,PETERSBURG,2,COURTHOUSE COURTROOM,"5 HIGHLAND AVE, PETERSBURG, WV 26847"
WV,county,GRANT,PETERSBURG,4,DORCAS COMMUNITY CENTER,"4055 S MILL CREEK RD, PETERSBURG, WV 26847"
WV,county,GRANT,PETERSBUG,5,LANDES RURITAN CLUB,"5337 FRANKLIN PIKE, PETERSBUG, WV 26847"
WV,county,GRANT,PETERSBURG,6,GRANT COUNTY HEALTH DEPARTMENT,"739 N FORK HWY, PETERSBURG, WV 26847"
WV,county,GRANT,CABINS,7,CORNER CHURCH BUILDING,"115 CORNER RD, CABINS, WV 26855"
WV,county,GRANT,MAYSVILLE,8,STREBY COMMUNITY BUILDING,"33 STREBY SCHOOLHOUSE RD, MAYSVILLE, WV 26833"
WV,county,GRANT,MOUNT STORM,9,UNION HIGH SCHOOL,"84 TIGER DR, MOUNT STORM, WV 26739"
WV,county,GRANT,BAYARD,10,BAYARD FIRE HALL,"100 POTOMAC AVE, BAYARD, WV 26707"
WV,county,GRANT,MAYSVILLE,11,MAYSVILLE SCHOOL-CAFETERIA,"21 ELEMENTARY SCHOOL DR, MAYSVILLE, WV 26833"
WV,county,GRANT,PETERSBURG,12,Cornerstone Family Fellowship,"1516 LUNICE CREEK HWY, HWY 42 N, PETERSBURG, WV 26847"
WV,county,GRANT,LAHMANSVILLE,13,FORMAN SCHOOL,"6973 PATTERSON CREEK RD, LAHMANSVILLE, WV 26731"
WV,county,GRANT,SCHERR,14,SCHERR SCHOOL ,"278 OLEN KIMBLE STORE RD, SCHERR, WV 26726"
WV,county,GRANT,MOUNT STORM,15,MT. TOP COMMUNITY CENTER,"8417 UNION HWY, PO BOX 161, MOUNT STORM, WV 26739"
WV,county,GRANT,MAYSVILLE,11A,MAYSVILLE SCHOOL - GYM,"21 ELEMENTARY SCHOOL DR, MAYSVILLE, WV 26833"
WV,county,GREENBRIER,WHITE SULPHUR SPRINGS,1,ANTHONYS CREEK FIRE HOUSE,"16518 POCAHONTAS TRAIL, WHITE SULPHUR SPRINGS, WV 24986"
WV,county,GREENBRIER,ASBURY,7,ASBURY COMMUNITY BUILDING,"10192 ALTA DRIVE, ASBURY, WV 24916"
WV,county,GREENBRIER,ALDERSON,8,ALDERSON COM. BUILDING,"317 CHESTNUT AVE. E, ALDERSON, WV 24910"
WV,county,GREENBRIER,RENICK,14,RENICK FIRE HOUSE,"23389 SENECA TRAIL, RENICK, WV 24966"
WV,county,GREENBRIER,RONCEVERTE,21,RONCEVERTE CITY HALL,"200 W MAIN ST, RONCEVERTE, WV 24970"
WV,county,GREENBRIER,LEWISBURG,23,GRB. EAST H.S.,"1 SPARTAN LANE, LEWISBURG, WV 24901"
WV,county,GREENBRIER,RONCEVERTE,24,RONCEVERTE LIONS REC. CENTER,"720 RONCEVERTE AVE, RONCEVERTE, WV 24970"
WV,county,GREENBRIER,FRANKFORD,29,FRANKFORD ELEM. SCHOOL,"21692 SENECA TRAIL, FRANKFORD, WV 24938"
WV,county,GREENBRIER,FRANKFORD,31,ENON FAMILY LIFE CENTER,"1440 FRANKFORD RD, FRANKFORD, WV 24938"
WV,county,GREENBRIER,RONCEVERTE,34,ORGAN CAVE COMM. BUILDING,"2652 SENECA TRAIL SOUTH, RONCEVERTE, WV 24970"
WV,county,GREENBRIER,LEWISBURG,41,COURTHOUSE,"912 COURT STREET N., LEWISBURG, WV 24901"
WV,county,GREENBRIER,LEWISBURG,42,CALVARY UNITED METHODIST CHURCH,"27938 MIDLAND TRAIL E., LEWISBURG, WV 24901"
WV,county,GREENBRIER,MAXWELTON,43,CLIFTON PRESBYTERIAN CHURCH,"456 FREEMAN LN, MAXWELTON, WV 24957"
WV,county,GREENBRIER,LEWISBURG,45,LWSB. UNITED METHODIST  CHURCH,"214 EAST WASHINGTON ST, LEWISBURG, WV 24901"
WV,county,GREENBRIER,LWSB. UNITED METHODIST CHRUCH,46,LWSB. UNITED METHODIST  CHURCH,"214 EAST WASHINGTON ST, LWSB. UNITED METHODIST CHRUCH, WV 24901"
WV,county,GREENBRIER,SMOOT,47,SMOOT ELEM.,"222 SMOKIE LANE, SMOOT, WV 24977"
WV,county,GREENBRIER,RAINELLE,50,LITTLE SEWELL BAPTIST CHURCH,"1444 JAMES RIVER & KANAWHO TURNPIKE, RAINELLE, WV 25962"
WV,county,GREENBRIER,CRAWLEY,51,WGMS,"374 TIMBERWOLF DRIVE, CRAWLEY, WV 24931"
WV,county,GREENBRIER,RAINELLE,52,RAINELLE ELEM.,"701 KANAWHA AVENUE, RAINELLE, WV 25962"
WV,county,GREENBRIER,QUINWOOD,56,CRICHTON ELEMENTARY SCHOOL,"133 SCHOOL STREET, QUINWOOD, WV 25981"
WV,county,GREENBRIER,CHARMCO,63,GRB. WEST H.S.,"278 CAVALIER DR, CHARMCO, WV 25958"
WV,county,GREENBRIER,RUPERT,64,RUPERT COMM. CENTER,"604 NICHOLAS ST, RUPERT, WV 25984"
WV,county,GREENBRIER,RAINELLE,65,RAINELLE CITY HALL,"261 KANAWHA AVE., RAINELLE, WV 25962"
WV,county,GREENBRIER,WHITE SULPHUR SPRINGS,72,WSS ELEM.,"150 REED STREET, WHITE SULPHUR SPRINGS, WV 24986"
WV,county,GREENBRIER,WHITE SULPHUR SPRINGS,73,WSS ELEM.,"150 REED STREET, WHITE SULPHUR SPRINGS, WV 24986"
WV,county,GREENBRIER,WHITE SULPHUR SPRINGS,74,WSS ELEM.,"150 REED STREET, WHITE SULPHUR SPRINGS, WV 24986"
WV,county,GREENBRIER,WHITE SULPHUR SPRING,75,WSS ELEM.,"150 REED STREET, WHITE SULPHUR SPRING, WV 24986"
WV,county,GREENBRIER,CLINTONVILLE,78,CLINTONVILLE COMMUNITY BUILDING,"18904 MIDLAND TRAIL W., CLINTONVILLE, WV 24931"
WV,county,GREENBRIER,WILLIAMSBURG,79,WILLIAMSBURG COMM. CENTER,"6571 SHOESTRING TRAIL, WILLIAMSBURG, WV 24991"
WV,county,HAMPSHIRE,YELLOW SPRING,2,CAPON VALLEY RURITAN CLUB,"9788 CAPON RIVER RD, YELLOW SPRING, WV 26868"
WV,county,HAMPSHIRE,CAPON BRIDGE,4,CAPON BRIDGE SENIOR CENTER,"3223 NORTHWESTERN PIKE, CAPON BRIDGE, WV 26711"
WV,county,HAMPSHIRE,LEVELS,5,JOHN CORNWELL SCHOOL,"58 RAY QUEEN DR, LEVELS, WV 25431"
WV,county,HAMPSHIRE,CAPON BRIDGE,6,CAPON BRIDGE SCHOOL,"75 CAPON SCHOOL ST, CAPON BRIDGE, WV 26711"
WV,county,HAMPSHIRE,PAW PAW,7,ISLAND HILL CHURCH COMMUNITY BUILDING,"11151 PAW PAW RD, PAW PAW, WV 25434"
WV,county,HAMPSHIRE,SLANESVILLE,8,SLANESVILLE FIRE COMPANY,"6951 BLOOMERY PIKE, SLANESVILLE, WV 25444"
WV,county,HAMPSHIRE,LEVELS,9,JOHN CORNWELL SCHOOL,"58 RAY QUEEN DR, LEVELS, WV 25431"
WV,county,HAMPSHIRE,AUGUSTA,10,HAMP. CO. HEALTH DEPT. BLDG.,"16189 NORTHWESTERN PIKE, AUGUSTA, WV 26704"
WV,county,HAMPSHIRE,AUGUSTA,11,SLANESVILLE RURITAN CLUB BLDG.,"6458 BLOOMERY PIKE, AUGUSTA, WV 26704"
WV,county,HAMPSHIRE,AUGUSTA,12,AUGUSTA FIRE COMPANY,"15690 NORTHWESTERN PIKE, AUGUSTA, WV 26704"
WV,county,HAMPSHIRE,ROMNEY,14,ROMNEY FIRE COMPANY,"175 S HIGH ST, ROMNEY, WV 26757"
WV,county,HAMPSHIRE,PURGITSVILLE,15,MILL CREEK RURITAN CLUB,"4651 PURGITSVILLE, PURGITSVILLE, WV 26852"
WV,county,HAMPSHIRE,ROMNEY,16,COURTHOUSE,"19 E MAIN ST, ROMNEY, WV 26757"
WV,county,HAMPSHIRE,ROMNEY,17,ROMNEY ELEMENTARY SCHOOL,"45 SCHOOL ST, ROMNEY, WV 26757"
WV,county,HAMPSHIRE,ROMNEY,18,DEPT. OF MOTOR VEHICLE BLDG.,"22278 NORTHWESTERN PIKE, ROMNEY, WV 26757"
WV,county,HAMPSHIRE,ROMNEY,19,DEPT. OF NATURAL RESOURCES,"1 DEPOT ST, ROMNEY, WV 26757"
WV,county,HAMPSHIRE,ROMNEY,20,ROMNEY SENIOR CENTER,"280 SCHOOL ST, ROMNEY, WV 26757"
WV,county,HAMPSHIRE,DELRAY,21,OLD RIO SCHOOLHOUSE,"11644 DELRAY RD, DELRAY, WV 26714"
WV,county,HAMPSHIRE,AUGUSTA,22,AUGUSTA ELEMENTARY SCHOOL,"61 PANCIONE LOOP, AUGUSTA, WV 26704"
WV,county,HAMPSHIRE,KIRBY,23,GRASSY LICK-KIRBY COMM. CENTER,"11924 GRASSY LICK RD, KIRBY, WV 26755"
WV,county,HAMPSHIRE,ROMNEY,24,HAMPSHIRE HIGH SCHOOL,"157 TROJAN WAY, ROMNEY, WV 26757"
WV,county,HAMPSHIRE,SPRINGFIELD,25,SPRINGFIELD ELEMENTARY SCHOOL,"43 EDUCATION LN, SPRINGFIELD, WV 26763"
WV,county,HAMPSHIRE,GREEN SPRING,26,GREEN SPRING PARK,"99 GREEN PARK ST, GREEN SPRING, WV 26722"
WV,county,HAMPSHIRE,ROMNEY,28,JERSEY MOUNTAIN RURITAN CLUB,"81 RURITAN DR, ROMNEY, WV 26757"
WV,county,HANCOCK,CHESTER,1,ALLISON ELEM SCHOOL,"600 RAILROAD ST-CHESTER, CHESTER, WV 26034"
WV,county,HANCOCK,CHESTER,2,CHESTER VOL FIRE DEPT,"371 CAROLINA AVE-CHESTER, CHESTER, WV 26034"
WV,county,HANCOCK,NEWELL,3,LIONS CLUB-NEWELL,"510 WASHINGTON ST-NEWELL, NEWELL, WV 26050"
WV,county,HANCOCK,CHESTER,5,LAWRENCEVILLE FIRE DEPARTMENT,"616 PYRAMUS-CHESTER, CHESTER, WV 26034"
WV,county,HANCOCK,NEW CUMBERLAND,6,HANCOCK CO SENIOR CENTER,"647 GAS VALLEY ROAD-NEW CUMBERLAND, NEW CUMBERLAND, WV 26047"
WV,county,HANCOCK,NEWELL,7,HOLIDAY INN EXPRESS,"1502 WASHINGTON ST-NEWELL, NEWELL, WV 26050"
WV,county,HANCOCK,NEW CUMBERLAND,8,NEW MANCHESTER ELEMENTARY SCHOOL,"128 FRANKFORT ROAD-NEW CUMBERLAND, NEW CUMBERLAND, WV 26047"
WV,county,HANCOCK,NEW MANCHESTER,9,NEW MANCHESTER FIRE DEPT,"193 HIGH ST-NEW MANCHESTER, NEW MANCHESTER, WV 26056"
WV,county,HANCOCK,NEW CUMBERLAND,10,NEW CUMBERLAND CITY BLDG,"104 N COURT STREET-NEW CUMBERLAND, NEW CUMBERLAND, WV 26047"
WV,county,HANCOCK,NEW CUMBERLAND,11,POINT PLEASANT CHURCH,"53 BELL HILL ROAD-NEW CUMBERLAND, NEW CUMBERLAND, WV 26047"
WV,county,HANCOCK,WEIRTON,12,OAKLAND FIRE DEPT,"1604 WYLIE RIDGE ROAD-WEIRTON, WEIRTON, WV 26062"
WV,county,HANCOCK,WEIRTON,13,GET TOGETHER PICNIC GROUNDS,"3934 KINGS CREEK ROAD-WEIRTON, WEIRTON, WV 26062"
WV,county,HANCOCK,WEIRTON,14,WEIRTON CO#1 FIRE DEPT COUNTY RD,"1500 COUNTY ROAD-WEIRTON, WEIRTON, WV 26062"
WV,county,HANCOCK,WEIRTON,16,WEIRTON SENIOR CENTER,"3424 MAIN STREET-WEIRTON, WEIRTON, WV 26062"
WV,county,HANCOCK,WEIRTON,17,MARLAND HGTS COMM CHURCH,"3900 BRIGHTWAY-WEIRTON, WEIRTON, WV 26062"
WV,county,HANCOCK,WEIRTON,18,MARLAND HGTS COMM CHURCH,"3900 BRIGHTWAY-WEIRTON, WEIRTON, WV 26062"
